duration,chunk_size,window_size,hz,k,mcc
300,30,100,60,13.0,0.4413476797134766
60,20,150,20,1.0,0.2013202804512779
60,20,150,20,3.0,0.1126438342088495
60,20,150,20,5.0,0.2863924030123926
60,20,150,20,7.0,0.2863924030123926
60,20,150,20,9.0,0.2863924030123926
60,20,150,20,11.0,0.2863924030123926
60,20,150,20,13.0,0.2863924030123926
600,10,150,60,1.0,0.1688767316061504
600,10,150,60,3.0,0.2606314700906592
600,10,150,60,5.0,0.289844310975987
600,10,150,60,7.0,0.3061337236926619
600,10,150,60,9.0,0.3229793165437745
600,10,150,60,11.0,0.3282815602262852
600,10,150,60,13.0,0.3282815602262852
0,10,10,40,1.0,0.3226192859864241
0,10,10,40,3.0,0.4649470682596635
0,10,10,40,5.0,0.4679228556047144
0,10,10,40,7.0,0.4915687760639987
0,10,10,40,9.0,0.5006632603112938
0,10,10,40,11.0,0.5118228124424401
0,10,10,40,13.0,0.5185361259970886
0,20,100,20,1.0,0.3131249641628273
0,20,100,20,3.0,0.4159223279804457
0,20,100,20,5.0,0.4272481299154685
0,20,100,20,7.0,0.4398828420531235
0,20,100,20,9.0,0.4486452243604799
0,20,100,20,11.0,0.4545485482167962
0,20,100,20,13.0,0.460417378919452
0,5,10,20,1.0,0.2047775962711415
0,5,10,20,3.0,0.3396306755085205
0,5,10,20,5.0,0.3301531923149863
0,5,10,20,7.0,0.35501845799462
0,5,10,20,9.0,0.3567106748536759
0,5,10,20,11.0,0.3650311452260206
0,5,10,20,13.0,0.3679805563787703
600,20,150,10,1.0,0.3092628945472968
600,20,150,10,3.0,0.3920361412298181
600,20,150,10,5.0,0.4288045052457934
600,20,150,10,7.0,0.437846717520536
600,20,150,10,9.0,0.4447142334907918
600,20,150,10,11.0,0.4520455961674337
600,20,150,10,13.0,0.4586788864824422
300,60,5,60,1.0,0.694985111224499
300,60,5,60,3.0,0.6757851021124252
300,60,5,60,5.0,0.7046684543338618
300,60,5,60,7.0,0.7111567996445226
300,60,5,60,9.0,0.7373910049896157
300,60,5,60,11.0,0.7373910049896157
300,60,5,60,13.0,0.7373910049896157
600,5,1,20,1.0,0.2374626080884179
600,5,1,20,3.0,0.3627610242569443
600,5,1,20,5.0,0.3723697056252687
600,5,1,20,7.0,0.386510139597082
600,5,1,20,9.0,0.398604243491132
600,5,1,20,11.0,0.4103031465218623
600,5,1,20,13.0,0.4174764207043103
60,20,5,10,1.0,0.3809148488148759
60,20,5,10,3.0,0.252844113233736
60,20,5,10,5.0,0.3471518467589324
60,20,5,10,7.0,0.3471518467589324
60,20,5,10,9.0,0.3471518467589324
60,20,5,10,11.0,0.3471518467589324
60,20,5,10,13.0,0.3471518467589324
60,20,50,60,1.0,0.3375451793695968
60,20,50,60,3.0,0.2472520139886252
60,20,50,60,5.0,0.376869309489927
60,20,50,60,7.0,0.376869309489927
60,20,50,60,9.0,0.376869309489927
60,20,50,60,11.0,0.376869309489927
60,20,50,60,13.0,0.376869309489927
300,60,10,20,1.0,0.6384382148676265
300,60,10,20,3.0,0.6160832495572527
300,60,10,20,5.0,0.6335425992051898
300,60,10,20,7.0,0.6294231022747979
300,60,10,20,9.0,0.6480207172416297
300,60,10,20,11.0,0.6480207172416297
300,60,10,20,13.0,0.6480207172416297
0,10,50,10,1.0,0.2412881095171769
0,10,50,10,3.0,0.3843383774496119
0,10,50,10,5.0,0.3804031766545429
0,10,50,10,7.0,0.4035516880505467
0,10,50,10,9.0,0.4113102858628493
0,10,50,10,11.0,0.4201118969967639
0,10,50,10,13.0,0.4286582931935628
0,30,150,10,1.0,0.3794491953473698
0,30,150,10,3.0,0.477419234827473
0,30,150,10,5.0,0.4928011301362121
0,30,150,10,7.0,0.5046953914399497
0,30,150,10,9.0,0.5150176060191476
0,30,150,10,11.0,0.5201617585837448
0,30,150,10,13.0,0.5263482028230893
600,30,5,10,1.0,0.5543755214971121
600,30,5,10,3.0,0.5712850959801372
600,30,5,10,5.0,0.5844365752169112
600,30,5,10,7.0,0.5816117217210948
600,30,5,10,9.0,0.5863219045477307
600,30,5,10,11.0,0.585064830800866
600,30,5,10,13.0,0.589467906906398
60,30,100,10,1.0,0.2640681731732168
60,30,100,10,3.0,0.1490657519340328
60,30,100,10,5.0,0.1490657519340328
60,30,100,10,7.0,0.1490657519340328
60,30,100,10,9.0,0.1490657519340328
60,30,100,10,11.0,0.1490657519340328
60,30,100,10,13.0,0.1490657519340328
900,10,1,60,1.0,0.1447697233026299
900,10,1,60,3.0,0.1943456415867141
900,10,1,60,5.0,0.1733774128201295
900,10,1,60,7.0,0.1550584949949124
900,10,1,60,9.0,0.1540801842477573
900,10,1,60,11.0,0.1422998780762237
900,10,1,60,13.0,0.1373682515993682
300,30,50,40,1.0,0.4346645423672822
300,30,50,40,3.0,0.4431518565561096
300,30,50,40,5.0,0.4769870344966547
300,30,50,40,7.0,0.4763760552869211
300,30,50,40,9.0,0.4855683857825035
300,30,50,40,11.0,0.4837251324405207
300,30,50,40,13.0,0.4923479560296584
300,30,1,40,1.0,0.58648249603171
300,30,1,40,3.0,0.5793874447757851
300,30,1,40,5.0,0.5973680981470011
300,30,1,40,7.0,0.5875435908742956
300,30,1,40,9.0,0.6028446889751506
300,30,1,40,11.0,0.6028446889751506
300,30,1,40,13.0,0.6132889027875469
300,10,150,20,1.0,0.2096055347250705
300,10,150,20,3.0,0.2700910789986575
300,10,150,20,5.0,0.2931402039809372
300,10,150,20,7.0,0.2991564950171063
300,10,150,20,9.0,0.3090964387495585
300,10,150,20,11.0,0.3149263962770828
300,10,150,20,13.0,0.3216211710149485
0,20,1,40,1.0,0.4257212683194786
0,20,1,40,3.0,0.5066527370205269
0,20,1,40,5.0,0.5109412907100147
0,20,1,40,7.0,0.5204960684039741
0,20,1,40,9.0,0.5272408140529609
0,20,1,40,11.0,0.5298926633176397
0,20,1,40,13.0,0.5307935558971233
600,30,100,20,1.0,0.4358580126152503
600,30,100,20,3.0,0.4885539662267051
600,30,100,20,5.0,0.517497567400782
600,30,100,20,7.0,0.5238568437101981
600,30,100,20,9.0,0.5367062181825598
600,30,100,20,11.0,0.5414626395355028
600,30,100,20,13.0,0.5497369176308123
60,10,10,20,1.0,0.2775925079903829
60,10,10,20,3.0,0.2586884123423092
60,10,10,20,5.0,0.2848479958612082
60,10,10,20,7.0,0.259530679077582
60,10,10,20,9.0,0.2806208016638783
60,10,10,20,11.0,0.2544783329190285
60,10,10,20,13.0,0.2544783329190285
0,5,5,40,1.0,0.230510804793895
0,5,5,40,3.0,0.3690657020733758
0,5,5,40,5.0,0.3613704298874294
0,5,5,40,7.0,0.3887235350278475
0,5,5,40,9.0,0.3929855885110098
0,5,5,40,11.0,0.4027370220418584
0,5,5,40,13.0,0.4066372646649884
0,60,10,20,1.0,0.6148268546375542
0,60,10,20,3.0,0.6603370782051322
0,60,10,20,5.0,0.6770239471155163
0,60,10,20,7.0,0.6839089465707424
0,60,10,20,9.0,0.6939442181409656
0,60,10,20,11.0,0.6951440047242529
0,60,10,20,13.0,0.7016421030945591
300,10,1,40,1.0,0.3454202883368498
300,10,1,40,3.0,0.3780739063742642
300,10,1,40,5.0,0.3969773073066169
300,10,1,40,7.0,0.3979456538822412
300,10,1,40,9.0,0.4080375712835473
300,10,1,40,11.0,0.410177512141481
300,10,1,40,13.0,0.4140730802883122
60,30,50,20,1.0,0.3513723581852962
60,30,50,20,3.0,0.2264709061398655
60,30,50,20,5.0,0.2264709061398655
60,30,50,20,7.0,0.2264709061398655
60,30,50,20,9.0,0.2264709061398655
60,30,50,20,11.0,0.2264709061398655
60,30,50,20,13.0,0.2264709061398655
300,10,10,40,1.0,0.317838271437575
300,10,10,40,3.0,0.3627156162296016
300,10,10,40,5.0,0.3826018403553508
300,10,10,40,7.0,0.3876025948607732
300,10,10,40,9.0,0.4020950318612129
300,10,10,40,11.0,0.4096728480141348
300,10,10,40,13.0,0.41630384337928
60,30,150,40,1.0,0.2445486130216987
60,30,150,40,3.0,0.1380121575779109
60,30,150,40,5.0,0.1380121575779109
60,30,150,40,7.0,0.1380121575779109
60,30,150,40,9.0,0.1380121575779109
60,30,150,40,11.0,0.1380121575779109
60,30,150,40,13.0,0.1380121575779109
60,5,10,60,1.0,0.149970682097426
60,5,10,60,3.0,0.1618033497465721
60,5,10,60,5.0,0.1897294810896559
60,5,10,60,7.0,0.2012159077955341
60,5,10,60,9.0,0.233509969241513
60,5,10,60,11.0,0.2307895672165573
60,5,10,60,13.0,0.244448654768783
600,10,5,10,1.0,0.332525408768432
600,10,5,10,3.0,0.4087240905394892
600,10,5,10,5.0,0.4235406717813764
600,10,5,10,7.0,0.432628790543451
600,10,5,10,9.0,0.4403923913047517
600,10,5,10,11.0,0.4484210347480313
600,10,5,10,13.0,0.4548718373767638
60,60,50,10,1.0,0.5364656096631925
60,60,50,10,3.0,0.5364656096631925
60,60,50,10,5.0,0.5364656096631925
60,60,50,10,7.0,0.5364656096631925
60,60,50,10,9.0,0.5364656096631925
60,60,50,10,11.0,0.5364656096631925
60,60,50,10,13.0,0.5364656096631925
0,30,100,40,1.0,0.4185603394551899
0,30,100,40,3.0,0.5171691123655765
0,30,100,40,5.0,0.5342922956947975
0,30,100,40,7.0,0.541507728189145
0,30,100,40,9.0,0.5510951546166168
0,30,100,40,11.0,0.5554666033069781
0,30,100,40,13.0,0.5603001717566677
900,30,1,60,1.0,0.361577948189152
900,30,1,60,3.0,0.3516981666290077
900,30,1,60,5.0,0.3526709991407195
900,30,1,60,7.0,0.3429298311340148
900,30,1,60,9.0,0.3380478338783471
900,30,1,60,11.0,0.3419540704223446
900,30,1,60,13.0,0.3341362876914784
0,30,10,10,1.0,0.4780786460108983
0,30,10,10,3.0,0.529620847657049
0,30,10,10,5.0,0.5372277204956951
0,30,10,10,7.0,0.5380283752957329
0,30,10,10,9.0,0.5377435708973451
0,30,10,10,11.0,0.5382487813036064
0,30,10,10,13.0,0.5386171965682346
600,20,100,40,1.0,0.3542691176010216
600,20,100,40,3.0,0.4306191374055647
600,20,100,40,5.0,0.4649268599931591
600,20,100,40,7.0,0.4746860529656368
600,20,100,40,9.0,0.4893939664320816
600,20,100,40,11.0,0.4952257030489416
600,20,100,40,13.0,0.5007742269472151
0,30,50,40,1.0,0.4273575549971783
0,30,50,40,3.0,0.4962597140940205
0,30,50,40,5.0,0.5044175560825325
0,30,50,40,7.0,0.5105018370858073
0,30,50,40,9.0,0.5126913541497549
0,30,50,40,11.0,0.5111136689209433
0,30,50,40,13.0,0.5144147226253407
60,60,10,40,1.0,0.6041012548511644
60,60,10,40,3.0,0.6041012548511644
60,60,10,40,5.0,0.6041012548511644
60,60,10,40,7.0,0.6041012548511644
60,60,10,40,9.0,0.6041012548511644
60,60,10,40,11.0,0.6041012548511644
60,60,10,40,13.0,0.6041012548511644
300,10,50,10,1.0,0.251012395732859
300,10,50,10,3.0,0.333028636381948
300,10,50,10,5.0,0.3751860638276658
300,10,50,10,7.0,0.3935751461832949
300,10,50,10,9.0,0.4068332443736981
300,10,50,10,11.0,0.4104653636730404
300,10,50,10,13.0,0.4152424293591341
600,60,5,20,1.0,0.7099224636435567
600,60,5,20,3.0,0.7198334871018744
600,60,5,20,5.0,0.7442869301523373
600,60,5,20,7.0,0.7436200985357964
600,60,5,20,9.0,0.7482951060823863
600,60,5,20,11.0,0.7469576725479811
600,60,5,20,13.0,0.7496339242783366
900,60,5,40,1.0,0.6538491863727106
900,60,5,40,3.0,0.6774203596805629
900,60,5,40,5.0,0.7023873437497892
900,60,5,40,7.0,0.7051287836202326
900,60,5,40,9.0,0.7150452591286119
900,60,5,40,11.0,0.7155983843587523
900,60,5,40,13.0,0.7172591788720029
0,30,10,60,1.0,0.4745404167460181
0,30,10,60,3.0,0.5210792603149921
0,30,10,60,5.0,0.5304898146849665
0,30,10,60,7.0,0.5309851449399512
0,30,10,60,9.0,0.5333687516717358
0,30,10,60,11.0,0.5326961201187704
0,30,10,60,13.0,0.5347146212281223
900,30,1,10,1.0,0.5153801896362205
900,30,1,10,3.0,0.5459078741873549
900,30,1,10,5.0,0.5562575047113668
900,30,1,10,7.0,0.5589177620204406
900,30,1,10,9.0,0.5610479636720435
900,30,1,10,11.0,0.5607815902295629
900,30,1,10,13.0,0.5613143653662672
600,10,5,60,1.0,0.3014901584093135
600,10,5,60,3.0,0.3343383959325365
600,10,5,60,5.0,0.3385943901498385
600,10,5,60,7.0,0.3442040848291434
600,10,5,60,9.0,0.3498163728631245
600,10,5,60,11.0,0.3410873054891397
600,10,5,60,13.0,0.3373480839627311
60,60,50,60,1.0,0.5511452852620186
60,60,50,60,3.0,0.5511452852620186
60,60,50,60,5.0,0.5511452852620186
60,60,50,60,7.0,0.5511452852620186
60,60,50,60,9.0,0.5511452852620186
60,60,50,60,11.0,0.5511452852620186
60,60,50,60,13.0,0.5511452852620186
300,20,10,20,1.0,0.4231962837086937
300,20,10,20,3.0,0.4262808689316297
300,20,10,20,5.0,0.4534016848317647
300,20,10,20,7.0,0.4389142394469087
300,20,10,20,9.0,0.4443403989990524
300,20,10,20,11.0,0.4381913171225916
300,20,10,20,13.0,0.446513031414774
60,5,10,10,1.0,0.1685311171765228
60,5,10,10,3.0,0.1866663731925332
60,5,10,10,5.0,0.2241540293174009
60,5,10,10,7.0,0.2190084143264088
60,5,10,10,9.0,0.2468308103350969
60,5,10,10,11.0,0.2449265980235816
60,5,10,10,13.0,0.2640951045191973
300,30,5,20,1.0,0.5100742800581003
300,30,5,20,3.0,0.4946479211976697
300,30,5,20,5.0,0.5080703708456802
300,30,5,20,7.0,0.5018714483925697
300,30,5,20,9.0,0.5147945004476929
300,30,5,20,11.0,0.5132419298418092
300,30,5,20,13.0,0.5246403135977078
0,20,5,20,1.0,0.4157219766197456
0,20,5,20,3.0,0.5020456980573111
0,20,5,20,5.0,0.5062321092168915
0,20,5,20,7.0,0.515945069753555
0,20,5,20,9.0,0.518177181098461
0,20,5,20,11.0,0.5186580840613082
0,20,5,20,13.0,0.5218521059078616
900,60,150,20,1.0,0.5217084763968338
900,60,150,20,3.0,0.5703489918645372
900,60,150,20,5.0,0.5878313120406338
900,60,150,20,7.0,0.5878313120406338
900,60,150,20,9.0,0.5969374116412441
900,60,150,20,11.0,0.6015205562258104
900,60,150,20,13.0,0.6054652779282707
60,5,50,40,1.0,0.1503315887506435
60,5,50,40,3.0,0.2164992480588135
60,5,50,40,5.0,0.2807845981707498
60,5,50,40,7.0,0.3065203753713278
60,5,50,40,9.0,0.3396329997823116
60,5,50,40,11.0,0.3466536424420418
60,5,50,40,13.0,0.3633906803365809
600,10,100,40,1.0,0.2350122523580008
600,10,100,40,3.0,0.3419024845435301
600,10,100,40,5.0,0.3668685880244056
600,10,100,40,7.0,0.3809338824023225
600,10,100,40,9.0,0.3885866105173347
600,10,100,40,11.0,0.3928852229255611
600,10,100,40,13.0,0.3967834039436328
300,10,50,60,1.0,0.2514751413574315
300,10,50,60,3.0,0.3275590986573277
300,10,50,60,5.0,0.3822920925827508
300,10,50,60,7.0,0.3939573415518342
300,10,50,60,9.0,0.408024926050663
300,10,50,60,11.0,0.4095197951167106
300,10,50,60,13.0,0.4193039297228859
300,30,150,40,1.0,0.3582803627279328
300,30,150,40,3.0,0.3822423975353222
300,30,150,40,5.0,0.4130216504641195
300,30,150,40,7.0,0.419881734004049
300,30,150,40,9.0,0.4353319446274369
300,30,150,40,11.0,0.4345525137363484
300,30,150,40,13.0,0.436112119023711
600,5,5,40,1.0,0.2531311865259803
600,5,5,40,3.0,0.3834294018894334
600,5,5,40,5.0,0.3943144882042234
600,5,5,40,7.0,0.412419130115109
600,5,5,40,9.0,0.4266961125281299
600,5,5,40,11.0,0.4395552766415848
600,5,5,40,13.0,0.4449892149129828
900,10,100,60,1.0,0.1656389872289845
900,10,100,60,3.0,0.3157373984375836
900,10,100,60,5.0,0.369192934508432
900,10,100,60,7.0,0.3771531567022189
900,10,100,60,9.0,0.3872837974253995
900,10,100,60,11.0,0.3852412404965806
900,10,100,60,13.0,0.3872837974253995
600,5,10,10,1.0,0.2266517241540825
600,5,10,10,3.0,0.3638252365121939
600,5,10,10,5.0,0.3760281462632954
600,5,10,10,7.0,0.3958336049053073
600,5,10,10,9.0,0.414878483332307
600,5,10,10,11.0,0.4276357573850235
600,5,10,10,13.0,0.4312820363918563
60,10,5,60,1.0,0.2855129800935096
60,10,5,60,3.0,0.2502100294444419
60,10,5,60,5.0,0.287594495664885
60,10,5,60,7.0,0.2595526836872303
60,10,5,60,9.0,0.2688958972824743
60,10,5,60,11.0,0.2439805975179315
60,10,5,60,13.0,0.2439805975179315
600,30,50,20,1.0,0.4946337668123154
600,30,50,20,3.0,0.5375022216421099
600,30,50,20,5.0,0.5622549547305127
600,30,50,20,7.0,0.5697109704950242
600,30,50,20,9.0,0.5821162198754999
600,30,50,20,11.0,0.5821162198754999
600,30,50,20,13.0,0.5877987197825303
600,60,50,10,1.0,0.6751803192258116
600,60,50,10,3.0,0.6826126969628787
600,60,50,10,5.0,0.7033186508448855
600,60,50,10,7.0,0.7019733915471887
600,60,50,10,9.0,0.7154870082586147
600,60,50,10,11.0,0.7114185256411091
600,60,50,10,13.0,0.7134512001143254
60,5,1,60,1.0,0.1680475618044873
60,5,1,60,3.0,0.1772339068222273
60,5,1,60,5.0,0.1930972921936984
60,5,1,60,7.0,0.1930972921936984
60,5,1,60,9.0,0.2056775014369415
60,5,1,60,11.0,0.1956091074177314
60,5,1,60,13.0,0.2056775014369415
900,20,50,10,1.0,0.3872191610633133
900,20,50,10,3.0,0.4710893895031569
900,20,50,10,5.0,0.4865197501490119
900,20,50,10,7.0,0.4921266645000223
900,20,50,10,9.0,0.4973427725650985
900,20,50,10,11.0,0.5057388520413476
900,20,50,10,13.0,0.5110186325960692
900,20,100,10,1.0,0.3247402182094666
900,20,100,10,3.0,0.410213770635505
900,20,100,10,5.0,0.4294656265045372
900,20,100,10,7.0,0.4361523074269257
900,20,100,10,9.0,0.4451543121353172
900,20,100,10,11.0,0.4509587257413614
900,20,100,10,13.0,0.4545126020678567
300,5,100,40,1.0,0.167728643955443
300,5,100,40,3.0,0.2592526730246302
300,5,100,40,5.0,0.2791408160548114
300,5,100,40,7.0,0.2892696205915328
300,5,100,40,9.0,0.2998361191290902
300,5,100,40,11.0,0.3033451044529118
300,5,100,40,13.0,0.3050059440679415
600,5,50,40,1.0,0.1935404285052629
600,5,50,40,3.0,0.3305423158714179
600,5,50,40,5.0,0.344729399335905
600,5,50,40,7.0,0.3585040912836088
600,5,50,40,9.0,0.3658252870889159
600,5,50,40,11.0,0.3722583663620362
600,5,50,40,13.0,0.3781054115641971
900,5,50,20,1.0,0.1692722828101949
900,5,50,20,3.0,0.3152494844885016
900,5,50,20,5.0,0.3027059055161703
900,5,50,20,7.0,0.313097666423477
900,5,50,20,9.0,0.3213823516057632
900,5,50,20,11.0,0.3268601578686962
900,5,50,20,13.0,0.3324930879433709
300,20,5,20,1.0,0.4230933107082118
300,20,5,20,3.0,0.4187798908244842
300,20,5,20,5.0,0.4393753252563803
300,20,5,20,7.0,0.4233913628849432
300,20,5,20,9.0,0.4287153863262375
300,20,5,20,11.0,0.426585349526906
300,20,5,20,13.0,0.4347538962998875
0,30,5,20,1.0,0.4760899190020696
0,30,5,20,3.0,0.5229234766928206
0,30,5,20,5.0,0.5341698677293777
0,30,5,20,7.0,0.534881488856747
0,30,5,20,9.0,0.5378391843323038
0,30,5,20,11.0,0.5374801112604096
0,30,5,20,13.0,0.536110687585127
300,5,5,60,1.0,0.3198318039760314
300,5,5,60,3.0,0.3902777351631708
300,5,5,60,5.0,0.4152760842046309
300,5,5,60,7.0,0.4306950238022917
300,5,5,60,9.0,0.4445660103250906
300,5,5,60,11.0,0.4539045876234686
300,5,5,60,13.0,0.4650935774127684
900,5,1,40,1.0,0.2243866275452469
900,5,1,40,3.0,0.3673198032706752
900,5,1,40,5.0,0.3567845426432446
900,5,1,40,7.0,0.3693004879324166
900,5,1,40,9.0,0.3736372589015273
900,5,1,40,11.0,0.3777156479779367
900,5,1,40,13.0,0.3793556985578696
300,60,150,40,1.0,0.5428753561435313
300,60,150,40,3.0,0.5365458212678541
300,60,150,40,5.0,0.5623429666989395
300,60,150,40,7.0,0.5662613434495481
300,60,150,40,9.0,0.5954154317018946
300,60,150,40,11.0,0.5954154317018946
300,60,150,40,13.0,0.5954154317018946
900,20,1,10,1.0,0.4248858942777574
900,20,1,10,3.0,0.4734800412654428
900,20,1,10,5.0,0.4836548516256551
900,20,1,10,7.0,0.4847470055745209
900,20,1,10,9.0,0.4869325042330832
900,20,1,10,11.0,0.4903961943709626
900,20,1,10,13.0,0.4945946912818441
900,20,10,40,1.0,0.4470559401800097
900,20,10,40,3.0,0.502223673843387
900,20,10,40,5.0,0.5126659047676305
900,20,10,40,7.0,0.5245751964273104
900,20,10,40,9.0,0.5333744594865335
900,20,10,40,11.0,0.5328454437860575
900,20,10,40,13.0,0.535845031912007
600,60,10,40,1.0,0.7067063026292046
600,60,10,40,3.0,0.7114280929482394
600,60,10,40,5.0,0.7363426395338598
600,60,10,40,7.0,0.7383290910999547
600,60,10,40,9.0,0.7463048557839981
600,60,10,40,11.0,0.7443063723623582
600,60,10,40,13.0,0.7483064080563254
900,30,150,20,1.0,0.3465035439987237
900,30,150,20,3.0,0.4087677376701078
900,30,150,20,5.0,0.4196280379875878
900,30,150,20,7.0,0.4298073271112072
900,30,150,20,9.0,0.4339919975660614
900,30,150,20,11.0,0.4336106585276326
900,30,150,20,13.0,0.4343735205541433
900,20,50,60,1.0,0.2711625237577619
900,20,50,60,3.0,0.3361107129238209
900,20,50,60,5.0,0.3521342276936371
900,20,50,60,7.0,0.3595555078543332
900,20,50,60,9.0,0.3695109287944783
900,20,50,60,11.0,0.3745154651525803
900,20,50,60,13.0,0.3732626176698597
0,60,100,40,1.0,0.5670037407452891
0,60,100,40,3.0,0.6164244390212623
0,60,100,40,5.0,0.63260368761634
0,60,100,40,7.0,0.6334700007060066
0,60,100,40,9.0,0.6465449869262496
0,60,100,40,11.0,0.6465449869262496
0,60,100,40,13.0,0.6509375379896304
60,60,150,40,1.0,0.2944270818072753
60,60,150,40,3.0,0.2944270818072753
60,60,150,40,5.0,0.2944270818072753
60,60,150,40,7.0,0.2944270818072753
60,60,150,40,9.0,0.2944270818072753
60,60,150,40,11.0,0.2944270818072753
60,60,150,40,13.0,0.2944270818072753
60,5,1,10,1.0,0.1737224742532211
60,5,1,10,3.0,0.1828278826314337
60,5,1,10,5.0,0.2195405501922581
60,5,1,10,7.0,0.2158350769702776
60,5,1,10,9.0,0.2367879864104216
60,5,1,10,11.0,0.235382585348774
60,5,1,10,13.0,0.2485499643789875
600,60,50,60,1.0,0.6162581827923448
600,60,50,60,3.0,0.6111456415113984
600,60,50,60,5.0,0.6310910695399733
600,60,50,60,7.0,0.6239418361518245
600,60,50,60,9.0,0.6296588444550163
600,60,50,60,11.0,0.6225155112133861
600,60,50,60,13.0,0.626797980273888
900,20,100,60,1.0,0.2389007660849124
900,20,100,60,3.0,0.3265386592788494
900,20,100,60,5.0,0.3659631715510746
900,20,100,60,7.0,0.3778227594555205
900,20,100,60,9.0,0.3928818350222279
900,20,100,60,11.0,0.39440262436744
900,20,100,60,13.0,0.4097656644181259
60,10,5,10,1.0,0.2800212992130949
60,10,5,10,3.0,0.256504861666332
60,10,5,10,5.0,0.276544067000701
60,10,5,10,7.0,0.2523314722575909
60,10,5,10,9.0,0.2748733245225029
60,10,5,10,11.0,0.2556701751839925
60,10,5,10,13.0,0.256504861666332
600,5,10,60,1.0,0.1729242790276365
600,5,10,60,3.0,0.2840126736215887
600,5,10,60,5.0,0.3135374987034068
600,5,10,60,7.0,0.3327454696612452
600,5,10,60,9.0,0.3392306805223962
600,5,10,60,11.0,0.3549363692198131
600,5,10,60,13.0,0.3715210101235047
900,20,1,60,1.0,0.1554189016781859
900,20,1,60,3.0,0.1499550697362756
900,20,1,60,5.0,0.1441819143783899
900,20,1,60,7.0,0.1170754175095311
900,20,1,60,9.0,0.1098426435592732
900,20,1,60,11.0,0.1013121808316582
900,20,1,60,13.0,0.0951554062945523
900,10,10,20,1.0,0.3228871712864872
900,10,10,20,3.0,0.4325676485236908
900,10,10,20,5.0,0.4440049469212642
900,10,10,20,7.0,0.4588385130954738
900,10,10,20,9.0,0.4725894376707137
900,10,10,20,11.0,0.4790404509260366
900,10,10,20,13.0,0.4849580868562841
0,5,150,60,1.0,0.1802916494812072
0,5,150,60,3.0,0.272927740659909
0,5,150,60,5.0,0.2395628605379174
0,5,150,60,7.0,0.2502642434218334
0,5,150,60,9.0,0.2487376625794817
0,5,150,60,11.0,0.2538780697092303
0,5,150,60,13.0,0.2559665308403214
300,5,5,10,1.0,0.2143693937168858
300,5,5,10,3.0,0.2952028690959064
300,5,5,10,5.0,0.3239769127152393
300,5,5,10,7.0,0.3427889981313982
300,5,5,10,9.0,0.3555334858576052
300,5,5,10,11.0,0.3656547455553955
300,5,5,10,13.0,0.3728609815605511
60,60,5,20,1.0,0.5944487442443571
60,60,5,20,3.0,0.5944487442443571
60,60,5,20,5.0,0.5944487442443571
60,60,5,20,7.0,0.5944487442443571
60,60,5,20,9.0,0.5944487442443571
60,60,5,20,11.0,0.5944487442443571
60,60,5,20,13.0,0.5944487442443571
0,10,1,40,1.0,0.3106571422799769
0,10,1,40,3.0,0.4176743170015766
0,10,1,40,5.0,0.4145658804157585
0,10,1,40,7.0,0.4278466920647218
0,10,1,40,9.0,0.4283765302086004
0,10,1,40,11.0,0.4320414584560195
0,10,1,40,13.0,0.4353304302143223
