seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,all_coloc_first600_5s_window50_40Hz.pkl,0.5213659147869674,0.6714691209358334,0.10519914307506963,0.5111642221058146,0.9782581453634085,0.06447368421052632,0.7478197674418605,0.5,15613,14931,1029,347,31920
7467074,all_coloc_first60_5s_window100_40Hz.pkl,0.5212121212121212,0.6635911994322214,0.07967817913830491,0.5114879649890591,0.9444444444444444,0.09797979797979799,0.6381578947368421,0.5,1870,1786,194,110,3960
7467074,all_coloc_first60_5s_window10_40Hz.pkl,0.5640625,0.6726632772780602,0.1712582067523806,0.5385097056981841,0.8958333333333334,0.23229166666666667,0.6904024767801857,0.5,1720,1474,446,200,3840
7467074,all_coloc_first60_5s_window50_40Hz.pkl,0.5302083333333333,0.6709230207953302,0.11657049313721356,0.5162829870859068,0.9578125,0.10260416666666666,0.7086330935251799,0.5,1839,1723,197,81,3840
7467074,all_coloc_first900_10s_window10_20Hz.pkl,0.6611111111111111,0.7090714424761534,0.3413067538304348,0.6211630286493861,0.8259637188208617,0.4962585034013605,0.7403585926928281,0.5,7285,4443,4377,1535,17640
7467074,all_coloc_first60_5s_window1_40Hz.pkl,0.5734714003944773,0.6377721943048577,0.15718244061093647,0.5542212518195051,0.7509861932938856,0.39595660749506906,0.613914373088685,0.5,1523,1225,803,505,4056
7467074,all_coloc_first900_10s_window50_20Hz.pkl,0.5316326530612245,0.6770132916340892,0.1452967351504825,0.5166467780429594,0.9817460317460317,0.08151927437641723,0.8170454545454545,0.5,8659,8101,719,161,17640
7467074,all_coloc_first600_5s_window10_40Hz.pkl,0.5630952380952381,0.6834914438745404,0.19443430383868973,0.5358337484876521,0.9434837092731829,0.18270676691729323,0.7637506547930853,0.5,15058,13044,2916,902,31920
7467074,all_coloc_first900_20s_window10_10Hz.pkl,0.8015873015873016,0.8030166591625394,0.603238131064135,0.7972731336611534,0.808843537414966,0.7943310657596372,0.806028531983433,0.5,3567,907,3503,843,8820
7467074,all_coloc_first60_5s_window150_40Hz.pkl,0.5227272727272727,0.6640597227159616,0.08411420667882558,0.5123422929237521,0.9434343434343434,0.10202020202020202,0.643312101910828,0.5,1868,1778,202,112,3960
